de_grid_id,city_name,population,avg_age,expected_parcels
1kmN3343E4230,"Bremen, Stadt",732.0,41.55,18190.96
1kmN3344E4222,"Bremen, Stadt",1215.0,45.04,30861.120000000003
1kmN3344E4223,"Bremen, Stadt",1169.0,45.63,29348.14
1kmN3344E4224,"Bremen, Stadt",2761.0,35.19,61770.130000000005
1kmN3344E4225,"Bremen, Stadt",5126.0,42.32,129093.33
1kmN3344E4226,"Bremen, Stadt",584.0,49.16,14901.640000000001
1kmN3344E4228,"Bremen, Stadt",90.0,39.63,1821.9
1kmN3345E4221,"Bremen, Stadt",963.0,46.54,25374.989999999998
1kmN3345E4222,"Bremen, Stadt",781.0,42.8,19215.14
1kmN3345E4223,"Bremen, Stadt",197.0,42.88,4422.31
1kmN3345E4225,"Bremen, Stadt",1043.0,45.89,26079.690000000002
1kmN3345E4226,"Bremen, Stadt",1735.0,42.56,41961.04
1kmN3345E4227,"Bremen, Stadt",8.0,44.45,85.14
1kmN3346E4221,"Bremen, Stadt",700.0,43.72,18028.01
1kmN3346E4226,"Bremen, Stadt",593.0,46.39,15138.2
1kmN3346E4227,"Bremen, Stadt",35.0,45.63,922.88
1kmN3347E4221,"Bremen, Stadt",698.0,50.49,18166.07
